FILENAME;\Hard Disk2\Result\strain_B.csv
PROTOCOL;synthetic_test
FILE_VERSION;3.3;
DATE START;2026-09-01;08:00:00
DATE END;2026-09-02;04:00:00;;Last Reading;120;Timestamp;0
DEVICE;BL000-SYNTH
USER;test;COMMENT;synthetic data, not a real experiment
PLATETYPE;MTP-96-Round;LOT;UNKOWN
MTP ROWS;8
MTP COLUMNS;12
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
 1;Biomass;620;620;96MTP;1;20;1.00;100.00;179.00;;;SET TEMPERATURE [°C];30.00
;;;;;;;;;;;;SET HUMIDITY [rH];85.00
;;;;;;;;;;;;SET O2 [%];20.95
;;;;;;;;;;;;SET CO2 [%];0.00
;;;;;;;;;;;;SET SHAKER FREQUENCY [rpm];1000.00
;;;;;;;;;;;;SET CYCLE TIME [min];10
;;;;;;;;;;;;SET EXP TIME [h];0

READING;WELLNUM;CONTENT;DESCRIPTION;FILTERSET;TIME [h];AMPLITUDE;PHASE;ACT TEMP [°C];ACT HUMIDITY [rH];ACT O2 [%];ACT CO2 [%];COMMENTS;TEMP CHAMBER;TEMP TABLE;TEMP BOTTLE
C72;A03;X1;;1;11.85119;26.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A04;X1;;1;11.85714;23.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A05;X1;;1;11.86310;28.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A06;X2;;1;11.86905;12.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A07;X2;;1;11.87500;11.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A08;X2;;1;11.88095;12.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A09;X2;;1;11.88690;11.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A10;X2;;1;11.89286;11.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A11;X3;;1;11.89881;10.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;A12;X3;;1;11.90476;9.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B01;X3;;1;11.91071;10.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B02;X3;;1;11.91667;10.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B03;X3;;1;11.92262;10.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B04;X4;;1;11.92857;15.41;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B05;X4;;1;11.93452;16.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B06;X4;;1;11.94048;15.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B07;X4;;1;11.94643;15.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B08;X4;;1;11.95238;15.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B09;B1;;1;11.95833;7.62;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B10;B1;;1;11.96429;8.50;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C72;B11;B1;;1;11.97024;8.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;12.00000;184.51;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C73;A01;X1;;1;12.00595;27.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A02;X1;;1;12.01190;27.33;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A03;X1;;1;12.01786;26.93;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A04;X1;;1;12.02381;25.50;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A05;X1;;1;12.02976;29.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A06;X2;;1;12.03571;12.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A07;X2;;1;12.04167;11.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A08;X2;;1;12.04762;11.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A09;X2;;1;12.05357;11.90;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A10;X2;;1;12.05952;11.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A11;X3;;1;12.06548;10.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;A12;X3;;1;12.07143;10.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B01;X3;;1;12.07738;10.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B02;X3;;1;12.08333;10.68;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B03;X3;;1;12.08929;11.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B04;X4;;1;12.09524;16.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B05;X4;;1;12.10119;17.25;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B06;X4;;1;12.10714;16.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B07;X4;;1;12.11310;16.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B08;X4;;1;12.11905;16.41;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B09;B1;;1;12.12500;8.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B10;B1;;1;12.13095;8.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C73;B11;B1;;1;12.13690;8.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;12.16667;180.09;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C74;A01;X1;;1;12.17262;27.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;A02;X1;;1;12.17857;26.78;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;A03;X1;;1;12.18452;27.23;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;A04;X1;;1;12.19048;24.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;A05;X1;;1;12.19643;30.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;A06;X2;;1;12.20238;12.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;A07;X2;;1;12.20833;11.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;A08;X2;;1;12.21429;12.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;A09;X2;;1;12.22024;12.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;A10;X2;;1;12.22619;11.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;A11;X3;;1;12.23214;10.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;A12;X3;;1;12.23810;10.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;B01;X3;;1;12.24405;10.45;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;B02;X3;;1;12.25000;10.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;B03;X3;;1;12.25595;10.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;B04;X4;;1;12.26190;17.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;B05;X4;;1;12.26786;16.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;B06;X4;;1;12.27381;16.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;B07;X4;;1;12.27976;16.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;B08;X4;;1;12.28571;15.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;B09;B1;;1;12.29167;7.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;B10;B1;;1;12.29762;7.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C74;B11;B1;;1;12.30357;7.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;12.33333;181.14;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C75;A01;X1;;1;12.33929;28.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;A02;X1;;1;12.34524;28.18;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;A03;X1;;1;12.35119;27.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;A04;X1;;1;12.35714;25.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;A05;X1;;1;12.36310;30.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;A06;X2;;1;12.36905;12.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;A07;X2;;1;12.37500;11.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;A08;X2;;1;12.38095;12.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;A09;X2;;1;12.38690;11.93;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;A10;X2;;1;12.39286;12.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;A11;X3;;1;12.39881;11.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;A12;X3;;1;12.40476;10.70;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;B01;X3;;1;12.41071;10.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;B02;X3;;1;12.41667;10.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;B03;X3;;1;12.42262;10.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;B04;X4;;1;12.42857;16.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;B05;X4;;1;12.43452;17.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;B06;X4;;1;12.44048;16.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;B07;X4;;1;12.44643;17.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;B08;X4;;1;12.45238;16.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;B09;B1;;1;12.45833;8.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;B10;B1;;1;12.46429;7.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C75;B11;B1;;1;12.47024;8.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;12.50000;180.22;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C76;A01;X1;;1;12.50595;29.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;A02;X1;;1;12.51190;28.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;A03;X1;;1;12.51786;28.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;A04;X1;;1;12.52381;26.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;A05;X1;;1;12.52976;30.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;A06;X2;;1;12.53571;12.18;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;A07;X2;;1;12.54167;11.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;A08;X2;;1;12.54762;12.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;A09;X2;;1;12.55357;11.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;A10;X2;;1;12.55952;11.49;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;A11;X3;;1;12.56548;10.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;A12;X3;;1;12.57143;10.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;B01;X3;;1;12.57738;10.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;B02;X3;;1;12.58333;10.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;B03;X3;;1;12.58929;10.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;B04;X4;;1;12.59524;16.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;B05;X4;;1;12.60119;16.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;B06;X4;;1;12.60714;16.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;B07;X4;;1;12.61310;16.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;B08;X4;;1;12.61905;16.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;B09;B1;;1;12.62500;8.25;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;B10;B1;;1;12.63095;7.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C76;B11;B1;;1;12.63690;8.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;12.66667;179.18;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C77;A01;X1;;1;12.67262;29.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;A02;X1;;1;12.67857;29.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;A03;X1;;1;12.68452;29.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;A04;X1;;1;12.69048;26.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;A05;X1;;1;12.69643;31.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;A06;X2;;1;12.70238;12.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;A07;X2;;1;12.70833;11.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;A08;X2;;1;12.71429;12.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;A09;X2;;1;12.72024;12.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;A10;X2;;1;12.72619;11.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;A11;X3;;1;12.73214;10.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;A12;X3;;1;12.73810;10.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;B01;X3;;1;12.74405;10.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;B02;X3;;1;12.75000;10.35;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;B03;X3;;1;12.75595;10.23;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;B04;X4;;1;12.76190;17.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;B05;X4;;1;12.76786;17.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;B06;X4;;1;12.77381;16.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;B07;X4;;1;12.77976;17.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;B08;X4;;1;12.78571;16.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;B09;B1;;1;12.79167;7.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;B10;B1;;1;12.79762;7.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C77;B11;B1;;1;12.80357;7.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;12.83333;178.86;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C78;A01;X1;;1;12.83929;30.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;A02;X1;;1;12.84524;29.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;A03;X1;;1;12.85119;30.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;A04;X1;;1;12.85714;26.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;A05;X1;;1;12.86310;32.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;A06;X2;;1;12.86905;12.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;A07;X2;;1;12.87500;11.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;A08;X2;;1;12.88095;12.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;A09;X2;;1;12.88690;11.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;A10;X2;;1;12.89286;11.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;A11;X3;;1;12.89881;10.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;A12;X3;;1;12.90476;10.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;B01;X3;;1;12.91071;10.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;B02;X3;;1;12.91667;9.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;B03;X3;;1;12.92262;10.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;B04;X4;;1;12.92857;17.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;B05;X4;;1;12.93452;17.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;B06;X4;;1;12.94048;17.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;B07;X4;;1;12.94643;17.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;B08;X4;;1;12.95238;16.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;B09;B1;;1;12.95833;8.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;B10;B1;;1;12.96429;7.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C78;B11;B1;;1;12.97024;8.20;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;13.00000;179.86;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C79;A01;X1;;1;13.00595;31.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;A02;X1;;1;13.01190;30.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;A03;X1;;1;13.01786;30.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;A04;X1;;1;13.02381;28.35;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;A05;X1;;1;13.02976;33.18;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;A06;X2;;1;13.03571;12.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;A07;X2;;1;13.04167;12.01;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;A08;X2;;1;13.04762;12.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;A09;X2;;1;13.05357;11.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;A10;X2;;1;13.05952;11.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;A11;X3;;1;13.06548;11.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;A12;X3;;1;13.07143;10.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;B01;X3;;1;13.07738;9.90;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;B02;X3;;1;13.08333;10.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;B03;X3;;1;13.08929;11.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;B04;X4;;1;13.09524;17.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;B05;X4;;1;13.10119;17.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;B06;X4;;1;13.10714;17.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;B07;X4;;1;13.11310;17.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;B08;X4;;1;13.11905;17.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;B09;B1;;1;13.12500;8.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;B10;B1;;1;13.13095;8.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C79;B11;B1;;1;13.13690;8.25;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;13.16667;179.59;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C80;A01;X1;;1;13.17262;31.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;A02;X1;;1;13.17857;30.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;A03;X1;;1;13.18452;31.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;A04;X1;;1;13.19048;28.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;A05;X1;;1;13.19643;34.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;A06;X2;;1;13.20238;12.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;A07;X2;;1;13.20833;12.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;A08;X2;;1;13.21429;12.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;A09;X2;;1;13.22024;12.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;A10;X2;;1;13.22619;11.78;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;A11;X3;;1;13.23214;10.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;A12;X3;;1;13.23810;10.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;B01;X3;;1;13.24405;10.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;B02;X3;;1;13.25000;10.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;B03;X3;;1;13.25595;10.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;B04;X4;;1;13.26190;17.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;B05;X4;;1;13.26786;18.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;B06;X4;;1;13.27381;17.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;B07;X4;;1;13.27976;18.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;B08;X4;;1;13.28571;16.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;B09;B1;;1;13.29167;8.15;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;B10;B1;;1;13.29762;8.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C80;B11;B1;;1;13.30357;8.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;13.33333;177.82;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C81;A01;X1;;1;13.33929;32.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;A02;X1;;1;13.34524;30.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;A03;X1;;1;13.35119;31.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;A04;X1;;1;13.35714;28.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;A05;X1;;1;13.36310;34.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;A06;X2;;1;13.36905;12.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;A07;X2;;1;13.37500;12.15;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;A08;X2;;1;13.38095;12.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;A09;X2;;1;13.38690;11.53;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;A10;X2;;1;13.39286;11.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;A11;X3;;1;13.39881;10.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;A12;X3;;1;13.40476;9.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;B01;X3;;1;13.41071;10.45;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;B02;X3;;1;13.41667;10.30;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;B03;X3;;1;13.42262;10.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;B04;X4;;1;13.42857;18.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;B05;X4;;1;13.43452;18.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;B06;X4;;1;13.44048;17.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;B07;X4;;1;13.44643;18.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;B08;X4;;1;13.45238;17.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;B09;B1;;1;13.45833;7.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;B10;B1;;1;13.46429;7.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C81;B11;B1;;1;13.47024;8.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;13.50000;175.25;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C82;A01;X1;;1;13.50595;32.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C82;A02;X1;;1;13.51190;31.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C82;A03;X1;;1;13.51786;31.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C82;A04;X1;;1;13.52381;29.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C82;A05;X1;;1;13.52976;34.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C82;A06;X2;;1;13.53571;12.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C82;A07;X2;;1;13.54167;12.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
